"poi_id","destination_id","batch_id","tier","country_code","prefecture_code","selection_order","category","name_zh","name_ja","name_en","canonical_name","aliases","latitude","longitude","provider_type","provider_entity_id","official_url","source_mode","source_job_id","sm_variant_id","rights_status","status","authenticity","quota_exception_reason","review_notes"
"unresolved:jp-iwakuni:15","jp-iwakuni","JP-A-23","A","JP","yamaguchi","15","historic_religious","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:15","variant:jp-iwakuni:poi:15:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:16","jp-iwakuni","JP-A-23","A","JP","yamaguchi","16","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:16","variant:jp-iwakuni:poi:16:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:17","jp-iwakuni","JP-A-23","A","JP","yamaguchi","17","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:17","variant:jp-iwakuni:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:18","jp-iwakuni","JP-A-23","A","JP","yamaguchi","18","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:18","variant:jp-iwakuni:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:19","jp-iwakuni","JP-A-23","A","JP","yamaguchi","19","family_theme","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:19","variant:jp-iwakuni:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:20","jp-iwakuni","JP-A-23","A","JP","yamaguchi","20","family_theme","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:20","variant:jp-iwakuni:poi:20:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:21","jp-iwakuni","JP-A-23","A","JP","yamaguchi","21","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:21","variant:jp-iwakuni:poi:21:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:22","jp-iwakuni","JP-A-23","A","JP","yamaguchi","22","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:22","variant:jp-iwakuni:poi:22:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:23","jp-iwakuni","JP-A-23","A","JP","yamaguchi","23","market_shopping","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:23","variant:jp-iwakuni:poi:23:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:24","jp-iwakuni","JP-A-23","A","JP","yamaguchi","24","market_shopping","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:24","variant:jp-iwakuni:poi:24:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iwakuni:25","jp-iwakuni","JP-A-23","A","JP","yamaguchi","25","food_culture_experience","","","","","","","","","","","acquisition_required","source:jp-iwakuni:poi:25","variant:jp-iwakuni:poi:25:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:1","jp-akiyoshidai","JP-A-23","A","JP","","1","landmark","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:1","variant:jp-akiyoshidai:poi:1:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:2","jp-akiyoshidai","JP-A-23","A","JP","","2","landmark","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:2","variant:jp-akiyoshidai:poi:2:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:3","jp-akiyoshidai","JP-A-23","A","JP","","3","landmark","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:3","variant:jp-akiyoshidai:poi:3:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:4","jp-akiyoshidai","JP-A-23","A","JP","","4","landmark","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:4","variant:jp-akiyoshidai:poi:4:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:5","jp-akiyoshidai","JP-A-23","A","JP","","5","landmark","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:5","variant:jp-akiyoshidai:poi:5:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:6","jp-akiyoshidai","JP-A-23","A","JP","","6","landmark","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:6","variant:jp-akiyoshidai:poi:6:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:7","jp-akiyoshidai","JP-A-23","A","JP","","7","landmark","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:7","variant:jp-akiyoshidai:poi:7:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:8","jp-akiyoshidai","JP-A-23","A","JP","","8","museum_culture","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:8","variant:jp-akiyoshidai:poi:8:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:9","jp-akiyoshidai","JP-A-23","A","JP","","9","museum_culture","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:9","variant:jp-akiyoshidai:poi:9:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:10","jp-akiyoshidai","JP-A-23","A","JP","","10","museum_culture","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:10","variant:jp-akiyoshidai:poi:10:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:11","jp-akiyoshidai","JP-A-23","A","JP","","11","museum_culture","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:11","variant:jp-akiyoshidai:poi:11:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:12","jp-akiyoshidai","JP-A-23","A","JP","","12","historic_religious","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:12","variant:jp-akiyoshidai:poi:12:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:13","jp-akiyoshidai","JP-A-23","A","JP","","13","historic_religious","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:13","variant:jp-akiyoshidai:poi:13:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:14","jp-akiyoshidai","JP-A-23","A","JP","","14","historic_religious","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:14","variant:jp-akiyoshidai:poi:14:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:15","jp-akiyoshidai","JP-A-23","A","JP","","15","historic_religious","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:15","variant:jp-akiyoshidai:poi:15:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:16","jp-akiyoshidai","JP-A-23","A","JP","","16","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:16","variant:jp-akiyoshidai:poi:16:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:17","jp-akiyoshidai","JP-A-23","A","JP","","17","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:17","variant:jp-akiyoshidai:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:18","jp-akiyoshidai","JP-A-23","A","JP","","18","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:18","variant:jp-akiyoshidai:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:19","jp-akiyoshidai","JP-A-23","A","JP","","19","family_theme","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:19","variant:jp-akiyoshidai:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:20","jp-akiyoshidai","JP-A-23","A","JP","","20","family_theme","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:20","variant:jp-akiyoshidai:poi:20:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:21","jp-akiyoshidai","JP-A-23","A","JP","","21","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:21","variant:jp-akiyoshidai:poi:21:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:22","jp-akiyoshidai","JP-A-23","A","JP","","22","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:22","variant:jp-akiyoshidai:poi:22:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:23","jp-akiyoshidai","JP-A-23","A","JP","","23","market_shopping","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:23","variant:jp-akiyoshidai:poi:23:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:24","jp-akiyoshidai","JP-A-23","A","JP","","24","market_shopping","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:24","variant:jp-akiyoshidai:poi:24:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-akiyoshidai:25","jp-akiyoshidai","JP-A-23","A","JP","","25","food_culture_experience","","","","","","","","","","","acquisition_required","source:jp-akiyoshidai:poi:25","variant:jp-akiyoshidai:poi:25:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:1","jp-ube","JP-A-23","A","JP","","1","landmark","","","","","","","","","","","acquisition_required","source:jp-ube:poi:1","variant:jp-ube:poi:1:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:2","jp-ube","JP-A-23","A","JP","","2","landmark","","","","","","","","","","","acquisition_required","source:jp-ube:poi:2","variant:jp-ube:poi:2:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:3","jp-ube","JP-A-23","A","JP","","3","landmark","","","","","","","","","","","acquisition_required","source:jp-ube:poi:3","variant:jp-ube:poi:3:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:4","jp-ube","JP-A-23","A","JP","","4","landmark","","","","","","","","","","","acquisition_required","source:jp-ube:poi:4","variant:jp-ube:poi:4:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:5","jp-ube","JP-A-23","A","JP","","5","landmark","","","","","","","","","","","acquisition_required","source:jp-ube:poi:5","variant:jp-ube:poi:5:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:6","jp-ube","JP-A-23","A","JP","","6","landmark","","","","","","","","","","","acquisition_required","source:jp-ube:poi:6","variant:jp-ube:poi:6:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:7","jp-ube","JP-A-23","A","JP","","7","landmark","","","","","","","","","","","acquisition_required","source:jp-ube:poi:7","variant:jp-ube:poi:7:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:8","jp-ube","JP-A-23","A","JP","","8","museum_culture","","","","","","","","","","","acquisition_required","source:jp-ube:poi:8","variant:jp-ube:poi:8:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:9","jp-ube","JP-A-23","A","JP","","9","museum_culture","","","","","","","","","","","acquisition_required","source:jp-ube:poi:9","variant:jp-ube:poi:9:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:10","jp-ube","JP-A-23","A","JP","","10","museum_culture","","","","","","","","","","","acquisition_required","source:jp-ube:poi:10","variant:jp-ube:poi:10:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:11","jp-ube","JP-A-23","A","JP","","11","museum_culture","","","","","","","","","","","acquisition_required","source:jp-ube:poi:11","variant:jp-ube:poi:11:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:12","jp-ube","JP-A-23","A","JP","","12","historic_religious","","","","","","","","","","","acquisition_required","source:jp-ube:poi:12","variant:jp-ube:poi:12:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:13","jp-ube","JP-A-23","A","JP","","13","historic_religious","","","","","","","","","","","acquisition_required","source:jp-ube:poi:13","variant:jp-ube:poi:13:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:14","jp-ube","JP-A-23","A","JP","","14","historic_religious","","","","","","","","","","","acquisition_required","source:jp-ube:poi:14","variant:jp-ube:poi:14:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:15","jp-ube","JP-A-23","A","JP","","15","historic_religious","","","","","","","","","","","acquisition_required","source:jp-ube:poi:15","variant:jp-ube:poi:15:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:16","jp-ube","JP-A-23","A","JP","","16","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-ube:poi:16","variant:jp-ube:poi:16:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:17","jp-ube","JP-A-23","A","JP","","17","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-ube:poi:17","variant:jp-ube:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:18","jp-ube","JP-A-23","A","JP","","18","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-ube:poi:18","variant:jp-ube:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:19","jp-ube","JP-A-23","A","JP","","19","family_theme","","","","","","","","","","","acquisition_required","source:jp-ube:poi:19","variant:jp-ube:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:20","jp-ube","JP-A-23","A","JP","","20","family_theme","","","","","","","","","","","acquisition_required","source:jp-ube:poi:20","variant:jp-ube:poi:20:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:21","jp-ube","JP-A-23","A","JP","","21","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-ube:poi:21","variant:jp-ube:poi:21:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:22","jp-ube","JP-A-23","A","JP","","22","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-ube:poi:22","variant:jp-ube:poi:22:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:23","jp-ube","JP-A-23","A","JP","","23","market_shopping","","","","","","","","","","","acquisition_required","source:jp-ube:poi:23","variant:jp-ube:poi:23:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:24","jp-ube","JP-A-23","A","JP","","24","market_shopping","","","","","","","","","","","acquisition_required","source:jp-ube:poi:24","variant:jp-ube:poi:24:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-ube:25","jp-ube","JP-A-23","A","JP","","25","food_culture_experience","","","","","","","","","","","acquisition_required","source:jp-ube:poi:25","variant:jp-ube:poi:25:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:1","jp-naruto","JP-A-23","A","JP","tokushima","1","landmark","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:1","variant:jp-naruto:poi:1:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:2","jp-naruto","JP-A-23","A","JP","tokushima","2","landmark","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:2","variant:jp-naruto:poi:2:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:3","jp-naruto","JP-A-23","A","JP","tokushima","3","landmark","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:3","variant:jp-naruto:poi:3:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:4","jp-naruto","JP-A-23","A","JP","tokushima","4","landmark","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:4","variant:jp-naruto:poi:4:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:5","jp-naruto","JP-A-23","A","JP","tokushima","5","landmark","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:5","variant:jp-naruto:poi:5:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:6","jp-naruto","JP-A-23","A","JP","tokushima","6","landmark","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:6","variant:jp-naruto:poi:6:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:7","jp-naruto","JP-A-23","A","JP","tokushima","7","landmark","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:7","variant:jp-naruto:poi:7:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:8","jp-naruto","JP-A-23","A","JP","tokushima","8","museum_culture","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:8","variant:jp-naruto:poi:8:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:9","jp-naruto","JP-A-23","A","JP","tokushima","9","museum_culture","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:9","variant:jp-naruto:poi:9:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:10","jp-naruto","JP-A-23","A","JP","tokushima","10","museum_culture","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:10","variant:jp-naruto:poi:10:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:11","jp-naruto","JP-A-23","A","JP","tokushima","11","museum_culture","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:11","variant:jp-naruto:poi:11:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:12","jp-naruto","JP-A-23","A","JP","tokushima","12","historic_religious","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:12","variant:jp-naruto:poi:12:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:13","jp-naruto","JP-A-23","A","JP","tokushima","13","historic_religious","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:13","variant:jp-naruto:poi:13:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:14","jp-naruto","JP-A-23","A","JP","tokushima","14","historic_religious","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:14","variant:jp-naruto:poi:14:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:15","jp-naruto","JP-A-23","A","JP","tokushima","15","historic_religious","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:15","variant:jp-naruto:poi:15:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:16","jp-naruto","JP-A-23","A","JP","tokushima","16","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:16","variant:jp-naruto:poi:16:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:17","jp-naruto","JP-A-23","A","JP","tokushima","17","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:17","variant:jp-naruto:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:18","jp-naruto","JP-A-23","A","JP","tokushima","18","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:18","variant:jp-naruto:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
